region_code,region_name,state_name,population_hhri_2022,population_age_2024,area_sqkm,population_density_per_sqkm,hhri,hhri_quintile,exposure_index,exposure_quintile,vulnerability_index,vulnerability_quintile,housing_index,health_status_index,adaptive_capacity_index,ses_index,household_composition_index,language_culture_index,cool_places_index,social_connectedness_index,health_access_index,pct_children_0_14_2024,pct_working_age_15_64_2024,pct_65_plus_2024,median_age_2024,sex_ratio_2024,seifa_irsd_score,seifa_irsd_decile,seifa_irsad_score,seifa_irsad_decile,custom_simple_score,chart_status
604011083,West Ulverstone,Tasmania,4637.0,4607.0,18.0639,256.699826726233,0.608,4.0,0.229,2.0,0.816,5.0,0.426,0.95,0.367,0.943,0.904,0.244,0.546,0.672,0.157,16.2,56.7,27.1,47.5,93.7,899.0,1.0,873.0,1.0,0.611,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011084,Wynyard,Tasmania,6576.0,6708.0,58.6445,112.1332776304683,0.702,4.0,0.189,1.0,0.812,5.0,0.434,0.965,0.155,0.877,0.956,0.218,0.202,0.625,0.241,16.9,54.0,29.2,48.3,94.5,919.0,2.0,892.0,1.0,0.649,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604021085,Devonport,Tasmania,14924.0,14840.0,10.2768,1452.203020395454,0.849,5.0,0.619,4.0,0.98,5.0,0.601,0.938,0.448,0.925,0.984,0.87,0.415,0.402,0.658,16.0,60.5,23.5,42.5,92.6,894.0,1.0,876.0,1.0,0.738,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604021086,East Devonport,Tasmania,5228.0,5281.0,13.2324,395.0908376409419,0.871,5.0,0.386,2.0,0.987,5.0,0.663,0.938,0.167,0.966,0.991,0.922,0.317,0.325,0.449,16.4,58.5,25.1,44.6,97.4,818.0,1.0,814.0,1.0,0.761,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604021087,Latrobe,Tasmania,5598.0,5750.0,215.3338,25.99684768485022,0.586,3.0,0.153,1.0,0.873,5.0,0.373,0.911,0.385,0.854,0.822,0.733,0.489,0.497,0.419,16.0,59.2,24.8,44.2,95.7,941.0,2.0,899.0,2.0,0.585,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604021088,Miandetta - Don,Tasmania,3769.0,3780.0,23.0743,163.3418998626177,0.488,3.0,0.294,2.0,0.6,3.0,0.364,0.712,0.409,0.465,0.618,0.617,0.328,0.836,0.275,17.9,61.2,20.9,42.6,94.2,999.0,5.0,953.0,4.0,0.512,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604021089,Port Sorell,Tasmania,6743.0,6830.0,362.9642,18.57758974576556,0.454,3.0,0.214,2.0,0.543,3.0,0.262,0.883,0.329,0.632,0.575,0.263,0.447,0.713,0.165,13.6,54.0,32.4,54.2,98.6,1000.0,5.0,951.0,4.0,0.515,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604021090,Quoiba - Spreyton,Tasmania,3238.0,3281.0,28.585,113.2761938079412,0.614,4.0,0.401,3.0,0.496,3.0,0.156,0.743,0.212,0.557,0.487,0.536,0.154,0.753,0.254,15.9,62.2,21.9,44.6,110.5,995.0,5.0,942.0,3.0,0.517,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604021091,Sheffield - Railton,Tasmania,6820.0,6905.0,1156.4977,5.897115056951692,0.435,3.0,0.42,3.0,0.572,3.0,0.239,0.873,0.595,0.85,0.449,0.288,0.702,0.874,0.07,14.4,61.5,24.1,49.6,111.1,953.0,3.0,918.0,2.0,0.502,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604021092,Turners Beach - Forth,Tasmania,3582.0,3671.0,84.3944,42.44357445517712,0.428,3.0,0.337,2.0,0.363,2.0,0.099,0.488,0.312,0.427,0.455,0.663,0.251,0.93,0.126,15.4,60.4,24.2,47.9,99.3,1026.0,6.0,980.0,5.0,0.395,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604031093,King Island,Tasmania,1677.0,1660.0,1095.7407,1.530471579635583,0.642,4.0,0.462,3.0,0.513,3.0,0.426,0.665,0.236,0.44,0.629,0.371,0.202,0.861,0.135,19.0,57.2,23.8,44.2,116.7,993.0,5.0,955.0,4.0,0.566,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604031094,North West,Tasmania,4354.0,4402.0,4765.8968,0.9135741252307434,0.741,4.0,0.499,3.0,0.508,3.0,0.293,0.46,0.103,0.649,0.497,0.619,0.242,0.695,0.035,19.6,61.5,18.9,41.5,115.2,970.0,3.0,933.0,3.0,0.531,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604031095,Smithton,Tasmania,4029.0,3913.0,91.3095,44.1246529660112,0.765,4.0,0.35,2.0,0.892,5.0,0.414,0.821,0.283,0.905,0.84,0.842,0.366,0.527,0.368,17.7,59.0,23.4,42.7,105.2,914.0,2.0,881.0,1.0,0.639,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604031096,Waratah,Tasmania,3935.0,3969.0,3489.4721,1.127677736698339,0.408,3.0,0.518,3.0,0.428,3.0,0.198,0.661,0.589,0.73,0.518,0.208,0.719,0.892,0.029,16.3,61.3,22.4,48.5,108.2,972.0,4.0,939.0,3.0,0.443,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604031097,West Coast (Tas.),Tasmania,4358.0,4339.0,3931.6265,1.108447101981839,0.474,3.0,0.105,1.0,0.872,5.0,0.39,0.902,0.521,0.945,0.934,0.516,0.874,0.413,0.269,14.0,62.2,23.8,48.4,112.9,861.0,1.0,844.0,1.0,0.55,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604031098,Wilderness - West,Tasmania,,0.0,5651.9123,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
697979799,Migratory - Offshore - Shipping (Tas.),Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
699999499,No usual address (Tas.),Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011001,Darwin Airport,Northern Territory,,20.0,14.3244,,,,,,,,,,,,,,,,,0.0,95.0,5.0,35.8,185.7,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011002,Darwin City,Northern Territory,7568.0,7872.0,3.1731,2385.049320853424,0.564,3.0,0.46,3.0,0.339,2.0,0.993,0.033,0.198,0.033,0.057,0.955,0.337,0.059,0.749,8.9,82.6,8.5,33.8,110.5,1064.0,8.0,1084.0,9.0,0.525,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011003,East Point,Northern Territory,,0.0,2.377,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011004,Fannie Bay - The Gardens,Northern Territory,3795.0,3875.0,3.9165,968.9774032937571,0.336,2.0,0.67,4.0,0.488,3.0,0.872,0.19,0.908,0.064,0.427,0.907,0.996,0.356,0.732,14.4,66.6,19.0,38.1,95.5,1073.0,9.0,1088.0,9.0,0.462,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011005,Larrakeyah,Northern Territory,4202.0,4389.0,1.9452,2160.189183631503,0.655,4.0,0.47,3.0,0.327,2.0,0.982,0.051,0.038,0.025,0.072,0.911,0.1,0.198,0.391,13.4,77.0,9.6,33.5,119.0,1090.0,10.0,1097.0,9.0,0.558,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011006,Ludmilla - The Narrows,Northern Territory,2737.0,2695.0,5.35,511.588785046729,0.635,4.0,0.647,4.0,0.764,4.0,0.917,0.128,0.687,0.792,0.485,0.951,0.93,0.129,0.702,19.6,68.5,11.9,35.3,98.9,959.0,3.0,985.0,5.0,0.554,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011007,Parap,Northern Territory,2922.0,2969.0,1.1022,2651.061513336962,0.545,3.0,0.762,4.0,0.55,3.0,0.946,0.169,0.737,0.13,0.445,0.95,0.777,0.24,0.804,16.0,71.9,12.1,35.7,97.5,1044.0,7.0,1069.0,8.0,0.538,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011008,Stuart Park,Northern Territory,4320.0,4420.0,1.6531,2613.272034359688,0.465,3.0,0.794,4.0,0.354,2.0,0.974,0.042,0.702,0.03,0.106,0.954,0.933,0.247,0.597,12.4,78.6,9.0,34.1,105.0,1070.0,9.0,1074.0,8.0,0.492,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701011009,Woolner - Bayview - Winnellie,Northern Territory,2969.0,2836.0,6.7936,437.0289684408855,0.475,3.0,0.763,4.0,0.276,2.0,0.911,0.037,0.579,0.026,0.046,0.878,0.795,0.43,0.407,14.1,78.1,7.8,35.0,113.7,1099.0,10.0,1118.0,10.0,0.482,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021010,Alawa,Northern Territory,2176.0,2206.0,1.2399,1754.980240341963,0.761,4.0,0.953,5.0,0.784,4.0,0.836,0.232,0.785,0.633,0.662,0.991,0.742,0.446,0.688,21.8,64.9,13.3,35.8,102.9,973.0,4.0,985.0,5.0,0.604,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021011,Anula,Northern Territory,2500.0,2524.0,1.3178,1897.101229321597,0.726,4.0,0.975,5.0,0.614,4.0,0.607,0.34,0.704,0.376,0.536,0.947,0.616,0.682,0.481,23.1,63.4,13.4,37.2,93.7,996.0,5.0,995.0,5.0,0.566,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021012,Berrimah,Northern Territory,1960.0,2300.0,30.2554,64.78182407107491,0.595,3.0,0.257,2.0,0.486,3.0,0.75,0.106,0.086,0.545,0.1,0.957,0.536,0.069,0.322,20.7,71.3,8.0,32.9,111.0,989.0,4.0,1000.0,6.0,0.503,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021013,Brinkin - Nakara,Northern Territory,3527.0,3421.0,2.6861,1313.056103644689,0.346,2.0,0.877,5.0,0.369,2.0,0.88,0.074,0.977,0.207,0.016,0.976,0.985,0.466,0.855,15.5,71.6,12.9,33.1,116.2,1050.0,8.0,1052.0,8.0,0.445,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021014,Buffalo Creek,Northern Territory,,0.0,23.9106,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021015,Charles Darwin,Northern Territory,,3.0,17.4936,,,,,,,,,,,,,,,,,0.0,100.0,0.0,11.0,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021016,Coconut Grove,Northern Territory,3033.0,3007.0,1.4242,2129.616626878248,0.798,4.0,0.741,4.0,0.895,5.0,0.965,0.458,0.611,0.585,0.833,0.993,0.674,0.082,0.908,15.1,70.7,14.2,35.0,92.4,953.0,3.0,971.0,4.0,0.69,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021017,East Arm,Northern Territory,,23.0,27.9612,,,,,,,,,,,,,,,,,4.3,78.3,17.4,45.0,76.9,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021018,Jingili,Northern Territory,1916.0,1906.0,1.3163,1455.595229051128,0.628,4.0,0.984,5.0,0.455,3.0,0.491,0.217,0.73,0.25,0.499,0.925,0.831,0.584,0.397,22.6,65.4,12.0,34.8,95.1,1028.0,6.0,1031.0,7.0,0.483,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021019,Karama,Northern Territory,5102.0,5040.0,2.0655,2470.104091019124,0.818,5.0,0.991,5.0,0.836,5.0,0.796,0.284,0.761,0.757,0.71,0.988,0.754,0.366,0.73,22.7,65.4,11.9,35.8,99.8,930.0,2.0,930.0,3.0,0.629,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021020,Leanyer,Northern Territory,4927.0,4988.0,2.5017,1969.460766678659,0.77,4.0,0.978,5.0,0.486,3.0,0.751,0.242,0.493,0.253,0.245,0.965,0.401,0.496,0.632,19.2,66.1,14.8,37.8,103.8,1037.0,7.0,1031.0,7.0,0.593,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021021,Lyons (NT),Northern Territory,6588.0,6989.0,7.0409,935.6758368958514,0.153,1.0,0.211,2.0,0.293,2.0,0.901,0.03,0.59,0.034,0.042,0.944,0.864,0.393,0.384,26.5,70.0,3.5,30.8,104.6,1104.0,10.0,1120.0,10.0,0.369,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021022,Malak - Marrara,Northern Territory,4645.0,4656.0,4.8314,961.4190503787721,0.873,5.0,0.887,5.0,0.821,5.0,0.781,0.424,0.496,0.668,0.628,0.978,0.672,0.347,0.517,19.1,65.3,15.6,39.8,97.2,953.0,3.0,965.0,4.0,0.683,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021023,Millner,Northern Territory,2698.0,2635.0,1.4677,1838.25032363562,0.74,4.0,0.847,5.0,0.733,4.0,0.941,0.143,0.677,0.487,0.609,0.98,0.619,0.286,0.842,15.9,71.3,12.8,36.5,96.8,985.0,4.0,983.0,5.0,0.597,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021024,Moil,Northern Territory,2088.0,2112.0,1.0424,2003.069838833461,0.848,5.0,0.982,5.0,0.653,4.0,0.739,0.199,0.488,0.483,0.554,0.956,0.683,0.397,0.446,19.6,66.6,13.8,38.2,93.9,990.0,4.0,988.0,5.0,0.617,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021025,Nightcliff,Northern Territory,4082.0,4121.0,1.4512,2812.844542447629,0.551,3.0,0.813,5.0,0.494,3.0,0.975,0.09,0.724,0.057,0.395,0.958,0.709,0.336,0.758,16.8,70.3,12.8,34.9,97.6,1053.0,8.0,1067.0,8.0,0.53,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021026,Rapid Creek,Northern Territory,3388.0,3408.0,1.9176,1766.791823112224,0.366,2.0,0.632,4.0,0.508,3.0,0.96,0.095,0.843,0.063,0.438,0.96,0.988,0.314,0.649,16.8,72.7,10.4,34.7,99.2,1048.0,8.0,1065.0,8.0,0.47,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021027,Tiwi,Northern Territory,2615.0,2585.0,3.1187,838.4903966396255,0.633,4.0,0.786,4.0,0.865,5.0,0.792,0.587,0.932,0.455,0.839,0.974,0.764,0.396,0.977,17.4,62.9,19.7,38.7,96.6,1000.0,5.0,1007.0,6.0,0.62,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021028,Wagaman,Northern Territory,2093.0,2055.0,0.8378,2498.209596562425,0.748,4.0,0.947,5.0,0.728,4.0,0.906,0.121,0.752,0.662,0.463,0.995,0.757,0.139,0.941,19.1,67.5,13.4,36.2,113.4,966.0,3.0,968.0,4.0,0.59,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021029,Wanguri,Northern Territory,1923.0,1866.0,0.8855,2171.654432523998,0.487,3.0,0.976,5.0,0.464,3.0,0.635,0.218,0.956,0.423,0.159,0.968,0.704,0.539,0.973,18.5,67.1,14.4,40.2,98.5,1013.0,6.0,1022.0,7.0,0.467,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701021030,Wulagi,Northern Territory,2678.0,2687.0,1.2629,2120.516272072215,0.492,3.0,0.988,5.0,0.424,3.0,0.582,0.081,0.918,0.429,0.314,0.898,0.803,0.74,0.562,23.8,64.3,11.8,35.9,99.0,1011.0,5.0,1005.0,6.0,0.431,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701031031,Howard Springs,Northern Territory,5736.0,5929.0,118.021,48.60152006846239,0.711,4.0,0.944,5.0,0.133,1.0,0.581,0.078,0.219,0.238,0.021,0.408,0.389,0.559,0.224,12.9,75.7,11.4,36.2,179.4,1038.0,7.0,1023.0,7.0,0.503,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701031032,Humpty Doo,Northern Territory,8982.0,9266.0,157.4161,57.05896664953585,0.779,4.0,0.973,5.0,0.107,1.0,0.373,0.089,0.092,0.143,0.069,0.522,0.136,0.732,0.075,19.1,68.1,12.8,40.5,107.6,1043.0,7.0,1027.0,7.0,0.49,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701031033,Koolpinyah,Northern Territory,14.0,14.0,1199.6495,0.01167007530116088,,,0.215,2.0,0.069,1.0,0.305,0.258,,0.286,0.138,0.0,,,,21.4,21.4,57.1,63.5,366.7,,,,,0.212,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701031034,Virginia,Northern Territory,3422.0,3598.0,54.7364,62.51781264387135,0.785,4.0,0.884,5.0,0.309,2.0,0.806,0.198,0.198,0.169,0.158,0.661,0.557,0.411,0.176,18.2,66.0,15.9,41.1,107.7,1037.0,7.0,1022.0,7.0,0.6,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701031035,Weddell,Northern Territory,4604.0,4642.0,1408.6881,3.268289126599422,0.795,4.0,0.807,5.0,0.363,2.0,0.461,0.209,0.151,0.445,0.242,0.774,0.399,0.632,0.029,20.6,64.8,14.7,41.2,109.5,991.0,4.0,971.0,4.0,0.538,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041036,Bakewell,Northern Territory,3292.0,3345.0,1.3185,2496.77664012135,0.821,5.0,0.517,3.0,0.6,3.0,0.925,0.123,0.041,0.168,0.599,0.961,0.115,0.227,0.363,22.8,70.6,6.6,32.6,99.6,1011.0,5.0,974.0,5.0,0.625,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041037,Driver,Northern Territory,2881.0,2894.0,1.7157,1679.197994987469,0.568,3.0,0.584,3.0,0.712,4.0,0.93,0.189,0.69,0.515,0.488,0.972,0.865,0.218,0.684,24.4,66.3,9.3,33.6,106.9,963.0,3.0,951.0,4.0,0.545,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041038,Durack - Marlow Lagoon,Northern Territory,4837.0,4883.0,11.7191,412.7450060158204,0.406,3.0,0.606,4.0,0.267,2.0,0.763,0.074,0.518,0.031,0.218,0.771,0.761,0.406,0.385,23.6,68.2,8.2,34.3,99.2,1077.0,9.0,1070.0,8.0,0.438,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041039,Gray,Northern Territory,3368.0,3387.0,1.5029,2241.000731918291,0.83,5.0,0.482,3.0,0.871,5.0,0.879,0.309,0.251,0.774,0.793,0.929,0.6,0.061,0.563,20.9,68.8,10.3,36.5,109.9,897.0,1.0,900.0,2.0,0.658,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041040,Moulden,Northern Territory,3268.0,3253.0,1.7504,1867.001828153565,0.935,5.0,0.701,4.0,0.828,5.0,0.812,0.289,0.115,0.835,0.805,0.759,0.515,0.187,0.301,25.0,63.6,11.3,35.3,100.2,863.0,1.0,866.0,1.0,0.703,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041041,Palmerston - North,Northern Territory,4762.0,4747.0,4.7651,999.3494365280895,0.733,4.0,0.634,4.0,0.498,3.0,0.84,0.183,0.237,0.066,0.451,0.945,0.234,0.33,0.636,22.8,70.8,6.3,33.0,96.4,1048.0,8.0,1029.0,7.0,0.584,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041042,Palmerston - South,Northern Territory,7560.0,8546.0,24.9843,302.590026536665,0.248,2.0,0.229,2.0,0.331,2.0,0.775,0.038,0.475,0.035,0.258,0.938,0.927,0.224,0.36,25.6,71.8,2.7,29.6,97.5,1064.0,8.0,1053.0,8.0,0.38,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041043,Rosebery - Bellamack,Northern Territory,6979.0,6950.0,3.1751,2198.04100658247,0.621,4.0,0.366,2.0,0.429,3.0,0.88,0.067,0.096,0.057,0.385,0.931,0.349,0.202,0.4,24.5,69.6,5.9,31.1,102.9,1053.0,8.0,1042.0,7.0,0.529,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
701041044,Woodroffe,Northern Territory,3377.0,3427.0,1.5977,2113.663391124742,0.92,5.0,0.775,4.0,0.731,4.0,0.818,0.248,0.15,0.591,0.634,0.862,0.533,0.179,0.348,22.8,68.0,9.2,34.4,103.3,958.0,3.0,945.0,3.0,0.684,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011045,Charles,Northern Territory,4671.0,4696.0,16.693,279.8178877373749,0.99,5.0,0.989,5.0,0.773,4.0,0.868,0.31,0.038,0.567,0.646,0.918,0.026,0.199,0.467,20.5,70.0,9.5,34.0,93.0,968.0,3.0,980.0,5.0,0.78,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011046,East Side,Northern Territory,6085.0,6285.0,25.7669,236.1556881114919,0.973,5.0,0.969,5.0,0.703,4.0,0.908,0.227,0.089,0.331,0.627,0.972,0.121,0.232,0.58,19.0,70.7,10.3,34.5,89.8,984.0,4.0,998.0,6.0,0.744,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011047,Flynn (NT),Northern Territory,5099.0,5150.0,17.0626,298.840739394934,0.969,5.0,0.961,5.0,0.629,4.0,0.901,0.175,0.032,0.311,0.474,0.987,0.023,0.126,0.504,19.9,71.4,8.7,33.7,93.2,990.0,4.0,989.0,5.0,0.727,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011048,Larapinta,Northern Territory,5552.0,5692.0,58.5557,94.81570538820303,0.976,5.0,0.987,5.0,0.64,4.0,0.871,0.184,0.034,0.277,0.58,0.976,0.012,0.242,0.411,23.3,68.5,8.2,34.3,92.5,997.0,5.0,1007.0,6.0,0.73,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011049,Mount Johns,Northern Territory,4485.0,4776.0,18.9529,236.6392478195949,0.91,5.0,0.94,5.0,0.44,3.0,0.966,0.069,0.061,0.057,0.27,0.988,0.141,0.127,0.552,15.8,75.8,8.4,35.1,95.9,1050.0,8.0,1060.0,8.0,0.671,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011050,Petermann - Simpson,Northern Territory,2195.0,2251.0,175248.1135,0.01252509916461954,0.993,5.0,0.969,5.0,0.793,4.0,0.989,0.193,0.0,0.915,0.293,0.996,0.005,0.017,0.023,14.1,81.8,4.1,31.0,96.4,818.0,1.0,876.0,1.0,0.789,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011051,Ross,Northern Territory,3030.0,3094.0,190.6821,15.89032216448214,0.987,5.0,0.863,5.0,0.838,5.0,0.914,0.603,0.016,0.477,0.635,0.914,0.033,0.272,0.153,15.8,66.1,18.0,40.7,89.8,971.0,4.0,987.0,5.0,0.84,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011052,Sandover - Plenty,Northern Territory,4519.0,4568.0,129517.1822,0.03489112350376628,0.978,5.0,0.881,5.0,0.73,4.0,0.687,0.111,0.005,0.995,0.358,0.998,0.003,0.16,0.022,21.9,71.8,6.3,31.6,121.4,548.0,1.0,719.0,1.0,0.681,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011053,Tanami,Northern Territory,3312.0,3382.0,192662.3199,0.01719069925930026,0.977,5.0,0.811,5.0,0.79,4.0,0.731,0.173,0.001,0.999,0.475,0.999,0.004,0.042,0.017,24.3,70.3,5.4,30.5,93.7,524.0,1.0,704.0,1.0,0.701,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702011054,Yuendumu - Anmatjere,Northern Territory,2095.0,2068.0,71845.0771,0.02915996592339937,0.972,5.0,0.775,4.0,0.808,5.0,0.71,0.22,0.003,1.0,0.512,0.997,0.004,0.093,0.019,25.2,66.4,8.4,30.2,96.8,482.0,1.0,677.0,1.0,0.702,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702021055,Barkly,Northern Territory,2522.0,2547.0,303169.1199,0.008318789198688439,0.989,5.0,0.983,5.0,0.739,4.0,0.647,0.117,0.004,0.997,0.438,0.987,0.036,0.102,0.028,26.3,68.3,5.4,27.4,104.7,615.0,1.0,741.0,1.0,0.696,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702021056,Tennant Creek,Northern Territory,3511.0,3520.0,42.0605,83.47499435337194,0.999,5.0,0.887,5.0,0.966,5.0,0.933,0.512,0.018,0.986,0.813,0.984,0.062,0.051,0.393,22.6,67.3,10.1,33.2,102.0,791.0,1.0,867.0,1.0,0.856,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702031057,Alligator,Northern Territory,4680.0,4733.0,33100.6653,0.1413868862629779,0.963,5.0,0.759,4.0,0.845,5.0,0.6,0.483,0.076,0.846,0.703,0.94,0.585,0.28,0.025,14.1,64.3,21.6,48.5,114.1,910.0,2.0,913.0,2.0,0.722,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702031058,Daly,Northern Territory,2175.0,2185.0,34828.0715,0.06244962486653905,0.903,5.0,0.596,3.0,0.708,4.0,0.668,0.082,0.007,0.994,0.354,0.982,0.147,0.148,0.017,22.6,68.9,8.5,29.6,107.1,629.0,1.0,763.0,1.0,0.609,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
702031059,Thamarrurr,Northern Territory,2447.0,2442.0,3373.7078,0.7253147412470042,0.739,4.0,0.241,2.0,0.72,4.0,0.743,0.097,0.06,0.992,0.297,1.0,0.311,0.428,0.081,24.3,71.7,4.1,28.2,94.0,452.0,1.0,689.0,1.0,0.548,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
